,EXECUTIONID,ABSTRACTIONID,ACTIONID,ARENAID,SHEETID,SYSTEMID,VARIANTID,ADAPTERID,X,Y,TYPE,VALUE,RAWVALUE,VALUETYPE,LASTMODIFIED,EXECUTIONTIME
376,6140d01d-71b6-4abb-9924-23cf5a708884,Calculator,python_lasso,execute,arena_development.xlsx,f4944fc0-4de1-4f25-8b27-6e486c82c573,original,"3('addme', 'str_format', 0)",2,3,input_value,-,-,<class 'str'>,"(datetime.datetime(2024, 9, 15, 12, 23, 6, 677000), 0)",-1
377,6140d01d-71b6-4abb-9924-23cf5a708884,Calculator,python_lasso,execute,arena_development.xlsx,None,original,"9('create', 'createPythonObject', 0)",1,0,adaptation_instruction,No adaptations needed,No adaptations needed,AdaptationInstruction,"(datetime.datetime(2024, 9, 15, 12, 23, 7, 116000), 0)",-1
378,6140d01d-71b6-4abb-9924-23cf5a708884,Calculator,python_lasso,execute,arena_development.xlsx,None,original,"6('create', 'createPythonObject', 0)",3,0,input_value,2,2,<class 'int'>,"(datetime.datetime(2024, 9, 15, 12, 23, 6, 942000), 0)",-1
379,6140d01d-71b6-4abb-9924-23cf5a708884,Calculator,python_lasso,execute,arena_development.xlsx,None,original,"0('create', 'createPythonObject', 0)",1,0,adaptation_instruction,No adaptations needed,No adaptations needed,AdaptationInstruction,"(datetime.datetime(2024, 9, 15, 12, 23, 6, 222000), 0)",-1
380,6140d01d-71b6-4abb-9924-23cf5a708884,Calculator,python_lasso,execute,arena_development.xlsx,None,original,"5('create', 'createPythonObject', 0)",8,0,input_value,7,7,<class 'int'>,"(datetime.datetime(2024, 9, 15, 12, 23, 6, 846000), 0)",-1
381,6140d01d-71b6-4abb-9924-23cf5a708884,Calculator,,execute,arena_development.xlsx,f4944fc0-4de1-4f25-8b27-6e486c82c573,original,"3('addme', 'str_format', 0)",-1,3,metrics_covered_lines_in_file,2,2,<class 'int'>,"(datetime.datetime(2024, 9, 15, 12, 23, 6, 677000), 0)",-1
382,6140d01d-71b6-4abb-9924-23cf5a708884,Calculator,python_lasso,execute,arena_development.xlsx,None,original,"6('__getitem__', '__getitem__', 0)",0,1,value,3,3,<class 'int'>,"(datetime.datetime(2024, 9, 15, 12, 23, 6, 943000), 0)",-1
383,6140d01d-71b6-4abb-9924-23cf5a708884,Calculator,python_lasso,execute,arena_development.xlsx,None,original,"6('create', 'createPythonObject', 0)",2,5,input_value,python.Complex,python.Complex,<class 'str'>,"(datetime.datetime(2024, 9, 15, 12, 23, 6, 943000), 0)",-1
384,6140d01d-71b6-4abb-9924-23cf5a708884,Calculator,,execute,arena_development.xlsx,916b30cb-91d5-419d-9a8f-fe8348f97b7a,original,"9('addme', 'repr_format', 0)",-1,3,metrics_covered_branches_in_function,1,1,<class 'int'>,"(datetime.datetime(2024, 9, 15, 12, 23, 7, 116000), 0)",-1
385,6140d01d-71b6-4abb-9924-23cf5a708884,Calculator,python_lasso,execute,arena_development.xlsx,None,original,"7('create', 'createPythonObject', 0)",3,6,input_value,a,a,<class 'str'>,"(datetime.datetime(2024, 9, 15, 12, 23, 6, 982000), 0)",-1
386,6140d01d-71b6-4abb-9924-23cf5a708884,Calculator,python_lasso,execute,arena_development.xlsx,None,original,"0('create', 'createPythonObject', 0)",2,0,input_value,python.Array,python.Array,<class 'str'>,"(datetime.datetime(2024, 9, 15, 12, 23, 6, 222000), 0)",-1
387,6140d01d-71b6-4abb-9924-23cf5a708884,Calculator,python_lasso,execute,arena_development.xlsx,None,original,"6('create', 'createPythonObject', 0)",8,6,input_value,3,3,<class 'int'>,"(datetime.datetime(2024, 9, 15, 12, 23, 6, 943000), 0)",-1
388,6140d01d-71b6-4abb-9924-23cf5a708884,Calculator,python_lasso,execute,arena_development.xlsx,None,original,"3('__getitem__', '__getitem__', 0)",1,1,op,__getitem__,__getitem__,function,"(datetime.datetime(2024, 9, 15, 12, 23, 6, 677000), 0)",-1
389,6140d01d-71b6-4abb-9924-23cf5a708884,Calculator,python_lasso,execute,arena_development.xlsx,None,original,"0('create', 'createPythonObject', 0)",1,6,op,create,create,function,"(datetime.datetime(2024, 9, 15, 12, 23, 6, 223000), 0)",-1
390,6140d01d-71b6-4abb-9924-23cf5a708884,Calculator,,execute,arena_development.xlsx,f4944fc0-4de1-4f25-8b27-6e486c82c573,original,"3('addme', 'str_format', 0)",-1,3,metrics_all_lines_in_file,604,604,<class 'int'>,"(datetime.datetime(2024, 9, 15, 12, 23, 6, 677000), 0)",-1
391,6140d01d-71b6-4abb-9924-23cf5a708884,Calculator,python_lasso,execute,arena_development.xlsx,None,original,"1('create', 'createPythonObject', 0)",2,6,input_value,python.Dict,python.Dict,<class 'str'>,"(datetime.datetime(2024, 9, 15, 12, 23, 6, 451000), 0)",-1
392,6140d01d-71b6-4abb-9924-23cf5a708884,Calculator,python_lasso,execute,arena_development.xlsx,None,original,"0('create', 'createPythonObject', 0)",7,6,input_value,c,c,<class 'str'>,"(datetime.datetime(2024, 9, 15, 12, 23, 6, 223000), 0)",-1
393,6140d01d-71b6-4abb-9924-23cf5a708884,Calculator,,execute,arena_development.xlsx,f4944fc0-4de1-4f25-8b27-6e486c82c573,original,"3('addme', 'str_format', 0)",-1,3,metrics_covered_lines_in_function,2,2,<class 'int'>,"(datetime.datetime(2024, 9, 15, 12, 23, 6, 677000), 0)",-1
394,6140d01d-71b6-4abb-9924-23cf5a708884,Calculator,python_lasso,execute,arena_development.xlsx,None,original,"2('create', 'FloatingFormat.__init__', 0)",3,2,input_value,2,2,<class 'int'>,"(datetime.datetime(2024, 9, 15, 12, 23, 6, 618000), 0)",-1
395,6140d01d-71b6-4abb-9924-23cf5a708884,Calculator,python_lasso,execute,arena_development.xlsx,f4944fc0-4de1-4f25-8b27-6e486c82c573,original,"4('addme', 'str_format', 0)",1,3,op,str_format,str_format,function,"(datetime.datetime(2024, 9, 15, 12, 23, 6, 765000), 0)",57
396,6140d01d-71b6-4abb-9924-23cf5a708884,Calculator,python_lasso,execute,arena_development.xlsx,None,original,"9('create', 'FloatingFormat.__init__', 0)",3,2,input_value,2,2,<class 'int'>,"(datetime.datetime(2024, 9, 15, 12, 23, 7, 116000), 0)",-1
397,6140d01d-71b6-4abb-9924-23cf5a708884,Calculator,python_lasso,execute,arena_development.xlsx,None,original,"6('create', 'createPythonObject', 0)",5,0,input_value,5,5,<class 'int'>,"(datetime.datetime(2024, 9, 15, 12, 23, 6, 943000), 0)",-1
398,6140d01d-71b6-4abb-9924-23cf5a708884,Calculator,python_lasso,execute,arena_development.xlsx,None,original,"6('create', 'createPythonObject', 0)",4,5,input_value,2,2,<class 'int'>,"(datetime.datetime(2024, 9, 15, 12, 23, 6, 943000), 0)",-1
399,6140d01d-71b6-4abb-9924-23cf5a708884,Calculator,python_lasso,execute,arena_development.xlsx,None,original,"7('create', 'createPythonObject', 0)",5,6,input_value,b,b,<class 'str'>,"(datetime.datetime(2024, 9, 15, 12, 23, 6, 982000), 0)",-1
400,6140d01d-71b6-4abb-9924-23cf5a708884,Calculator,python_lasso,execute,arena_development.xlsx,None,original,"0('create', 'createPythonObject', 0)",4,0,input_value,3,3,<class 'int'>,"(datetime.datetime(2024, 9, 15, 12, 23, 6, 222000), 0)",-1
401,6140d01d-71b6-4abb-9924-23cf5a708884,Calculator,python_lasso,execute,arena_development.xlsx,None,original,"6('create', 'FloatingFormat.__init__', 0)",0,2,value,UNSUCCESSFUL,UNSUCCESSFUL,<class 'str'>,"(datetime.datetime(2024, 9, 15, 12, 23, 6, 943000), 0)",-1
402,6140d01d-71b6-4abb-9924-23cf5a708884,Calculator,python_lasso,execute,arena_development.xlsx,None,original,"2('create', 'createPythonObject', 0)",1,6,adaptation_instruction,No adaptations needed,No adaptations needed,AdaptationInstruction,"(datetime.datetime(2024, 9, 15, 12, 23, 6, 618000), 0)",-1
403,6140d01d-71b6-4abb-9924-23cf5a708884,Calculator,python_lasso,execute,arena_development.xlsx,None,original,"0('create', 'createPythonObject', 0)",3,5,input_value,1,1,<class 'int'>,"(datetime.datetime(2024, 9, 15, 12, 23, 6, 223000), 0)",-1
404,6140d01d-71b6-4abb-9924-23cf5a708884,Calculator,python_lasso,execute,arena_development.xlsx,None,original,"1('create', 'createPythonObject', 0)",4,6,input_value,1,1,<class 'int'>,"(datetime.datetime(2024, 9, 15, 12, 23, 6, 451000), 0)",-1
405,6140d01d-71b6-4abb-9924-23cf5a708884,Calculator,python_lasso,execute,arena_development.xlsx,916b30cb-91d5-419d-9a8f-fe8348f97b7a,original,"8('addme', 'repr_format', 0)",2,3,input_value,-,-,<class 'str'>,"(datetime.datetime(2024, 9, 15, 12, 23, 7, 22000), 0)",-1
406,6140d01d-71b6-4abb-9924-23cf5a708884,Calculator,,execute,arena_development.xlsx,916b30cb-91d5-419d-9a8f-fe8348f97b7a,original,"8('addme', 'repr_format', 0)",-1,3,metrics_all_branches_in_function,2,2,<class 'int'>,"(datetime.datetime(2024, 9, 15, 12, 23, 7, 22000), 0)",-1
407,6140d01d-71b6-4abb-9924-23cf5a708884,Calculator,python_lasso,execute,arena_development.xlsx,None,original,"7('create', 'createPythonObject', 0)",2,0,input_value,python.Array,python.Array,<class 'str'>,"(datetime.datetime(2024, 9, 15, 12, 23, 6, 982000), 0)",-1
408,6140d01d-71b6-4abb-9924-23cf5a708884,Calculator,python_lasso,execute,arena_development.xlsx,f4944fc0-4de1-4f25-8b27-6e486c82c573,original,"4('addme', 'str_format', 0)",3,3,input_value,3,3,<class 'int'>,"(datetime.datetime(2024, 9, 15, 12, 23, 6, 765000), 0)",-1
409,6140d01d-71b6-4abb-9924-23cf5a708884,Calculator,python_lasso,execute,arena_development.xlsx,None,original,"6('create', 'createPythonObject', 0)",7,0,input_value,x,x,<class 'str'>,"(datetime.datetime(2024, 9, 15, 12, 23, 6, 943000), 0)",-1
410,6140d01d-71b6-4abb-9924-23cf5a708884,Calculator,python_lasso,execute,arena_development.xlsx,None,original,"7('__getitem__', '__getitem__', 0)",1,1,op,__getitem__,__getitem__,function,"(datetime.datetime(2024, 9, 15, 12, 23, 6, 982000), 0)",-1
411,6140d01d-71b6-4abb-9924-23cf5a708884,Calculator,,execute,arena_development.xlsx,f4944fc0-4de1-4f25-8b27-6e486c82c573,original,"3('subme', 'str_format', 0)",-1,4,metrics_execution_time,60,60,<class 'int'>,"(datetime.datetime(2024, 9, 15, 12, 23, 6, 677000), 0)",-1
412,6140d01d-71b6-4abb-9924-23cf5a708884,Calculator,python_lasso,execute,arena_development.xlsx,None,original,"8('create', 'createPythonObject', 0)",2,6,input_value,python.Dict,python.Dict,<class 'str'>,"(datetime.datetime(2024, 9, 15, 12, 23, 7, 23000), 0)",-1
413,6140d01d-71b6-4abb-9924-23cf5a708884,Calculator,,execute,arena_development.xlsx,916b30cb-91d5-419d-9a8f-fe8348f97b7a,original,"8('addme', 'repr_format', 0)",-1,3,metrics_all_lines_in_file,604,604,<class 'int'>,"(datetime.datetime(2024, 9, 15, 12, 23, 7, 22000), 0)",-1
414,6140d01d-71b6-4abb-9924-23cf5a708884,Calculator,python_lasso,execute,arena_development.xlsx,None,original,"7('create', 'createPythonObject', 0)",7,6,input_value,c,c,<class 'str'>,"(datetime.datetime(2024, 9, 15, 12, 23, 6, 982000), 0)",-1
415,6140d01d-71b6-4abb-9924-23cf5a708884,Calculator,python_lasso,execute,arena_development.xlsx,None,original,"1('create', 'createPythonObject', 0)",1,0,op,create,create,function,"(datetime.datetime(2024, 9, 15, 12, 23, 6, 450000), 0)",-1
416,6140d01d-71b6-4abb-9924-23cf5a708884,Calculator,python_lasso,execute,arena_development.xlsx,None,original,"5('__getitem__', '__getitem__', 0)",1,1,adaptation_instruction,No adaptations needed,No adaptations needed,AdaptationInstruction,"(datetime.datetime(2024, 9, 15, 12, 23, 6, 846000), 0)",-1
417,6140d01d-71b6-4abb-9924-23cf5a708884,Calculator,python_lasso,execute,arena_development.xlsx,None,original,"6('create', 'createPythonObject', 0)",1,5,adaptation_instruction,No adaptations needed,No adaptations needed,AdaptationInstruction,"(datetime.datetime(2024, 9, 15, 12, 23, 6, 943000), 0)",-1
418,6140d01d-71b6-4abb-9924-23cf5a708884,Calculator,python_lasso,execute,arena_development.xlsx,None,original,"0('create', 'createPythonObject', 0)",6,0,input_value,12,12,<class 'int'>,"(datetime.datetime(2024, 9, 15, 12, 23, 6, 222000), 0)",-1
419,6140d01d-71b6-4abb-9924-23cf5a708884,Calculator,,execute,arena_development.xlsx,916b30cb-91d5-419d-9a8f-fe8348f97b7a,original,"9('addme', 'repr_format', 0)",-1,3,metrics_covered_lines_in_function,2,2,<class 'int'>,"(datetime.datetime(2024, 9, 15, 12, 23, 7, 116000), 0)",-1
420,6140d01d-71b6-4abb-9924-23cf5a708884,Calculator,python_lasso,execute,arena_development.xlsx,None,original,"5('create', 'FloatingFormat.__init__', 0)",2,2,input_value,FloatingFormat,FloatingFormat,<class 'str'>,"(datetime.datetime(2024, 9, 15, 12, 23, 6, 846000), 0)",-1
421,6140d01d-71b6-4abb-9924-23cf5a708884,Calculator,,execute,arena_development.xlsx,f4944fc0-4de1-4f25-8b27-6e486c82c573,original,"4('addme', 'str_format', 0)",-1,3,metrics_covered_branches_in_file,1,1,<class 'int'>,"(datetime.datetime(2024, 9, 15, 12, 23, 6, 765000), 0)",-1
422,6140d01d-71b6-4abb-9924-23cf5a708884,Calculator,python_lasso,execute,arena_development.xlsx,None,original,"1('create', 'createPythonObject', 0)",6,6,input_value,wow,wow,<class 'str'>,"(datetime.datetime(2024, 9, 15, 12, 23, 6, 451000), 0)",-1
423,6140d01d-71b6-4abb-9924-23cf5a708884,Calculator,python_lasso,execute,arena_development.xlsx,None,original,"3('create', 'createPythonObject', 0)",1,5,op,create,create,function,"(datetime.datetime(2024, 9, 15, 12, 23, 6, 678000), 0)",-1
424,6140d01d-71b6-4abb-9924-23cf5a708884,Calculator,,execute,arena_development.xlsx,916b30cb-91d5-419d-9a8f-fe8348f97b7a,original,"9('addme', 'repr_format', 0)",-1,3,metrics_covered_lines_in_function_ratio,60.0,60.0,<class 'float'>,"(datetime.datetime(2024, 9, 15, 12, 23, 7, 116000), 0)",-1
425,6140d01d-71b6-4abb-9924-23cf5a708884,Calculator,python_lasso,execute,arena_development.xlsx,None,original,"7('create', 'createPythonObject', 0)",4,0,input_value,3,3,<class 'int'>,"(datetime.datetime(2024, 9, 15, 12, 23, 6, 982000), 0)",-1
426,6140d01d-71b6-4abb-9924-23cf5a708884,Calculator,,execute,arena_development.xlsx,f4944fc0-4de1-4f25-8b27-6e486c82c573,original,"4('addme', 'str_format', 0)",-1,3,metrics_execution_time,57,57,<class 'int'>,"(datetime.datetime(2024, 9, 15, 12, 23, 6, 765000), 0)",-1
427,6140d01d-71b6-4abb-9924-23cf5a708884,Calculator,python_lasso,execute,arena_development.xlsx,None,original,"7('create', 'createPythonObject', 0)",3,5,input_value,1,1,<class 'int'>,"(datetime.datetime(2024, 9, 15, 12, 23, 6, 982000), 0)",-1
428,6140d01d-71b6-4abb-9924-23cf5a708884,Calculator,python_lasso,execute,arena_development.xlsx,None,original,"8('create', 'createPythonObject', 0)",4,6,input_value,1,1,<class 'int'>,"(datetime.datetime(2024, 9, 15, 12, 23, 7, 23000), 0)",-1
429,6140d01d-71b6-4abb-9924-23cf5a708884,Calculator,python_lasso,execute,arena_development.xlsx,None,original,"1('create', 'createPythonObject', 0)",3,0,input_value,2,2,<class 'int'>,"(datetime.datetime(2024, 9, 15, 12, 23, 6, 450000), 0)",-1
430,6140d01d-71b6-4abb-9924-23cf5a708884,Calculator,python_lasso,execute,arena_development.xlsx,None,original,"7('__getitem__', '__getitem__', 0)",0,1,value,3,3,<class 'int'>,"(datetime.datetime(2024, 9, 15, 12, 23, 6, 982000), 0)",-1
431,6140d01d-71b6-4abb-9924-23cf5a708884,Calculator,python_lasso,execute,arena_development.xlsx,None,original,"0('create', 'createPythonObject', 0)",8,0,input_value,7,7,<class 'int'>,"(datetime.datetime(2024, 9, 15, 12, 23, 6, 222000), 0)",-1
432,6140d01d-71b6-4abb-9924-23cf5a708884,Calculator,python_lasso,execute,arena_development.xlsx,None,original,"9('create', 'FloatingFormat.__init__', 0)",1,2,error_message,Could not instantiate class,Could not instantiate class,<class 'str'>,"(datetime.datetime(2024, 9, 15, 12, 23, 7, 116000), 0)",-1
433,6140d01d-71b6-4abb-9924-23cf5a708884,Calculator,python_lasso,execute,arena_development.xlsx,None,original,"4('create', 'createPythonObject', 0)",1,0,adaptation_instruction,No adaptations needed,No adaptations needed,AdaptationInstruction,"(datetime.datetime(2024, 9, 15, 12, 23, 6, 765000), 0)",-1
434,6140d01d-71b6-4abb-9924-23cf5a708884,Calculator,python_lasso,execute,arena_development.xlsx,None,original,"1('create', 'createPythonObject', 0)",2,5,input_value,python.Complex,python.Complex,<class 'str'>,"(datetime.datetime(2024, 9, 15, 12, 23, 6, 451000), 0)",-1
435,6140d01d-71b6-4abb-9924-23cf5a708884,Calculator,python_lasso,execute,arena_development.xlsx,None,original,"2('create', 'createPythonObject', 0)",3,6,input_value,a,a,<class 'str'>,"(datetime.datetime(2024, 9, 15, 12, 23, 6, 618000), 0)",-1
436,6140d01d-71b6-4abb-9924-23cf5a708884,Calculator,python_lasso,execute,arena_development.xlsx,None,original,"2('create', 'createPythonObject', 0)",1,6,op,create,create,function,"(datetime.datetime(2024, 9, 15, 12, 23, 6, 618000), 0)",-1
437,6140d01d-71b6-4abb-9924-23cf5a708884,Calculator,python_lasso,execute,arena_development.xlsx,None,original,"1('create', 'createPythonObject', 0)",8,6,input_value,3,3,<class 'int'>,"(datetime.datetime(2024, 9, 15, 12, 23, 6, 451000), 0)",-1
438,6140d01d-71b6-4abb-9924-23cf5a708884,Calculator,python_lasso,execute,arena_development.xlsx,None,original,"7('create', 'createPythonObject', 0)",6,0,input_value,12,12,<class 'int'>,"(datetime.datetime(2024, 9, 15, 12, 23, 6, 982000), 0)",-1
439,6140d01d-71b6-4abb-9924-23cf5a708884,Calculator,python_lasso,execute,arena_development.xlsx,None,original,"2('create', 'FloatingFormat.__init__', 0)",0,2,value,UNSUCCESSFUL,UNSUCCESSFUL,<class 'str'>,"(datetime.datetime(2024, 9, 15, 12, 23, 6, 618000), 0)",-1
440,6140d01d-71b6-4abb-9924-23cf5a708884,Calculator,python_lasso,execute,arena_development.xlsx,None,original,"8('create', 'createPythonObject', 0)",6,6,input_value,wow,wow,<class 'str'>,"(datetime.datetime(2024, 9, 15, 12, 23, 7, 23000), 0)",-1
441,6140d01d-71b6-4abb-9924-23cf5a708884,Calculator,python_lasso,execute,arena_development.xlsx,None,original,"1('create', 'createPythonObject', 0)",5,0,input_value,5,5,<class 'int'>,"(datetime.datetime(2024, 9, 15, 12, 23, 6, 450000), 0)",-1
442,6140d01d-71b6-4abb-9924-23cf5a708884,Calculator,python_lasso,execute,arena_development.xlsx,None,original,"1('create', 'createPythonObject', 0)",4,5,input_value,2,2,<class 'int'>,"(datetime.datetime(2024, 9, 15, 12, 23, 6, 451000), 0)",-1
443,6140d01d-71b6-4abb-9924-23cf5a708884,Calculator,python_lasso,execute,arena_development.xlsx,None,original,"2('create', 'createPythonObject', 0)",5,6,input_value,b,b,<class 'str'>,"(datetime.datetime(2024, 9, 15, 12, 23, 6, 618000), 0)",-1
444,6140d01d-71b6-4abb-9924-23cf5a708884,Calculator,,execute,arena_development.xlsx,f4944fc0-4de1-4f25-8b27-6e486c82c573,original,"3('subme', 'str_format', 0)",-1,4,metrics_covered_lines_in_file,2,2,<class 'int'>,"(datetime.datetime(2024, 9, 15, 12, 23, 6, 678000), 0)",-1
445,6140d01d-71b6-4abb-9924-23cf5a708884,Calculator,python_lasso,execute,arena_development.xlsx,None,original,"1('create', 'FloatingFormat.__init__', 0)",1,2,op,FloatingFormat.__init__,FloatingFormat.__init__,function,"(datetime.datetime(2024, 9, 15, 12, 23, 6, 451000), 0)",-1
446,6140d01d-71b6-4abb-9924-23cf5a708884,Calculator,,execute,arena_development.xlsx,f4944fc0-4de1-4f25-8b27-6e486c82c573,original,"3('subme', 'str_format', 0)",-1,4,metrics_all_lines_in_file,604,604,<class 'int'>,"(datetime.datetime(2024, 9, 15, 12, 23, 6, 677000), 0)",-1
447,6140d01d-71b6-4abb-9924-23cf5a708884,Calculator,python_lasso,execute,arena_development.xlsx,None,original,"6('create', 'createPythonObject', 0)",1,6,adaptation_instruction,No adaptations needed,No adaptations needed,AdaptationInstruction,"(datetime.datetime(2024, 9, 15, 12, 23, 6, 943000), 0)",-1
448,6140d01d-71b6-4abb-9924-23cf5a708884,Calculator,python_lasso,execute,arena_development.xlsx,None,original,"8('create', 'createPythonObject', 0)",3,0,input_value,2,2,<class 'int'>,"(datetime.datetime(2024, 9, 15, 12, 23, 7, 22000), 0)",-1
